,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
724,0.638,0.739,0,-4.71,1,0.0263,0.143,0,0.167,0.591,120.006,audio_features,0HQOUiYrcwv9B1RVd7bZBJ,spotify:track:0HQOUiYrcwv9B1RVd7bZBJ,https://api.spotify.com/v1/tracks/0HQOUiYrcwv9B1RVd7bZBJ,https://api.spotify.com/v1/audio-analysis/0HQOUiYrcwv9B1RVd7bZBJ,197667,4
725,,,,,,,,,,,,,,,,,,
726,,,,,,,,,,,,,,,,,,
727,,,,,,,,,,,,,,,,,,
728,,,,,,,,,,,,,,,,,,
729,0.571,0.854,4,-11.857,1,0.0509,0.262,0.00264,0.422,0.679,195.029,audio_features,3HhfRcXBX92mnDzXwKt7Bg,spotify:track:3HhfRcXBX92mnDzXwKt7Bg,https://api.spotify.com/v1/tracks/3HhfRcXBX92mnDzXwKt7Bg,https://api.spotify.com/v1/audio-analysis/3HhfRcXBX92mnDzXwKt7Bg,180667,3
730,0.719,0.94,3,-3.004,1,0.0454,0.404,0.000171,0.0935,0.95,130.251,audio_features,2jEBdBbgODqNlhpv4DlXlv,spotify:track:2jEBdBbgODqNlhpv4DlXlv,https://api.spotify.com/v1/tracks/2jEBdBbgODqNlhpv4DlXlv,https://api.spotify.com/v1/audio-analysis/2jEBdBbgODqNlhpv4DlXlv,182920,4
731,,,,,,,,,,,,,,,,,,
732,0.649,0.508,0,-9.748,1,0.0268,0.0704,0,0.284,0.491,92.021,audio_features,0Gh3TzuQuHEtZEamtv96LA,spotify:track:0Gh3TzuQuHEtZEamtv96LA,https://api.spotify.com/v1/tracks/0Gh3TzuQuHEtZEamtv96LA,https://api.spotify.com/v1/audio-analysis/0Gh3TzuQuHEtZEamtv96LA,189560,4
733,,,,,,,,,,,,,,,,,,
734,0.788,0.708,10,-6.124,1,0.0283,0.084,0,0.12,0.516,100.149,audio_features,44noNMO0iv87Tds7dwcpQU,spotify:track:44noNMO0iv87Tds7dwcpQU,https://api.spotify.com/v1/tracks/44noNMO0iv87Tds7dwcpQU,https://api.spotify.com/v1/audio-analysis/44noNMO0iv87Tds7dwcpQU,263903,4
735,,,,,,,,,,,,,,,,,,
736,,,,,,,,,,,,,,,,,,
737,,,,,,,,,,,,,,,,,,
738,,,,,,,,,,,,,,,,,,
739,,,,,,,,,,,,,,,,,,
740,,,,,,,,,,,,,,,,,,
741,,,,,,,,,,,,,,,,,,
742,,,,,,,,,,,,,,,,,,
743,0.668,0.487,1,-10.454,1,0.0292,0.485,0,0.0744,0.621,126.953,audio_features,5eAOvEd5GqKdRTgNYsAAmW,spotify:track:5eAOvEd5GqKdRTgNYsAAmW,https://api.spotify.com/v1/tracks/5eAOvEd5GqKdRTgNYsAAmW,https://api.spotify.com/v1/audio-analysis/5eAOvEd5GqKdRTgNYsAAmW,179000,4
744,,,,,,,,,,,,,,,,,,
745,,,,,,,,,,,,,,,,,,
746,,,,,,,,,,,,,,,,,,
747,0.573,0.862,1,-5.666,1,0.0415,0.118,0,0.228,0.689,94.92,audio_features,5Cmwme624iKaqaSKTLcBWP,spotify:track:5Cmwme624iKaqaSKTLcBWP,https://api.spotify.com/v1/tracks/5Cmwme624iKaqaSKTLcBWP,https://api.spotify.com/v1/audio-analysis/5Cmwme624iKaqaSKTLcBWP,198813,4
748,,,,,,,,,,,,,,,,,,
749,0.594,0.871,5,-3.507,1,0.0403,0.486,0,0.343,0.761,92.402,audio_features,5R7qlPnCh9qVEtNaHIyPvh,spotify:track:5R7qlPnCh9qVEtNaHIyPvh,https://api.spotify.com/v1/tracks/5R7qlPnCh9qVEtNaHIyPvh,https://api.spotify.com/v1/audio-analysis/5R7qlPnCh9qVEtNaHIyPvh,176333,4
750,,,,,,,,,,,,,,,,,,
751,,,,,,,,,,,,,,,,,,
752,,,,,,,,,,,,,,,,,,
753,0.34,0.439,7,-8.075,1,0.0294,0.798,0,0.0991,0.165,85.392,audio_features,4HwxlORY1QAe12WtiglWt6,spotify:track:4HwxlORY1QAe12WtiglWt6,https://api.spotify.com/v1/tracks/4HwxlORY1QAe12WtiglWt6,https://api.spotify.com/v1/audio-analysis/4HwxlORY1QAe12WtiglWt6,180813,4
754,,,,,,,,,,,,,,,,,,
755,0.526,0.422,4,-9.249,1,0.0344,0.755,0,0.117,0.276,104.876,audio_features,6y1hjHbuaVrbTIjm3Chb8T,spotify:track:6y1hjHbuaVrbTIjm3Chb8T,https://api.spotify.com/v1/tracks/6y1hjHbuaVrbTIjm3Chb8T,https://api.spotify.com/v1/audio-analysis/6y1hjHbuaVrbTIjm3Chb8T,264040,4
756,,,,,,,,,,,,,,,,,,
757,,,,,,,,,,,,,,,,,,
758,0.605,0.819,0,-5.238,1,0.0385,0.00778,0,0.0833,0.777,117.038,audio_features,6tCCYPNXR8e3CeD1fsg5Lu,spotify:track:6tCCYPNXR8e3CeD1fsg5Lu,https://api.spotify.com/v1/tracks/6tCCYPNXR8e3CeD1fsg5Lu,https://api.spotify.com/v1/audio-analysis/6tCCYPNXR8e3CeD1fsg5Lu,189920,4
759,,,,,,,,,,,,,,,,,,
760,,,,,,,,,,,,,,,,,,
761,0.375,0.425,7,-9.438,1,0.0294,0.687,0.00023,0.248,0.186,143.169,audio_features,7bVwUOySQGO2afJ0LArAMi,spotify:track:7bVwUOySQGO2afJ0LArAMi,https://api.spotify.com/v1/tracks/7bVwUOySQGO2afJ0LArAMi,https://api.spotify.com/v1/audio-analysis/7bVwUOySQGO2afJ0LArAMi,188293,4
762,,,,,,,,,,,,,,,,,,
763,,,,,,,,,,,,,,,,,,
764,,,,,,,,,,,,,,,,,,
765,,,,,,,,,,,,,,,,,,
766,,,,,,,,,,,,,,,,,,
767,,,,,,,,,,,,,,,,,,
768,0.491,0.657,5,-5.758,1,0.0275,0.225,0,0.361,0.322,144.279,audio_features,0Kv4i96E41jbULmUajBYOe,spotify:track:0Kv4i96E41jbULmUajBYOe,https://api.spotify.com/v1/tracks/0Kv4i96E41jbULmUajBYOe,https://api.spotify.com/v1/audio-analysis/0Kv4i96E41jbULmUajBYOe,186240,4
769,,,,,,,,,,,,,,,,,,
770,,,,,,,,,,,,,,,,,,
771,,,,,,,,,,,,,,,,,,
772,,,,,,,,,,,,,,,,,,
773,,,,,,,,,,,,,,,,,,
774,0.613,0.368,9,-13.441,1,0.0294,0.623,0,0.084,0.386,140.005,audio_features,6GyfAKisndo4YbOZ9K2NmB,spotify:track:6GyfAKisndo4YbOZ9K2NmB,https://api.spotify.com/v1/tracks/6GyfAKisndo4YbOZ9K2NmB,https://api.spotify.com/v1/audio-analysis/6GyfAKisndo4YbOZ9K2NmB,184007,4
775,,,,,,,,,,,,,,,,,,
776,,,,,,,,,,,,,,,,,,
777,,,,,,,,,,,,,,,,,,
778,0.636,0.789,2,-9.117,1,0.0339,0.305,0,0.348,0.704,120.888,audio_features,6tO8muTRnYClI8hhcTzn8u,spotify:track:6tO8muTRnYClI8hhcTzn8u,https://api.spotify.com/v1/tracks/6tO8muTRnYClI8hhcTzn8u,https://api.spotify.com/v1/audio-analysis/6tO8muTRnYClI8hhcTzn8u,249560,4
779,,,,,,,,,,,,,,,,,,
780,,,,,,,,,,,,,,,,,,
781,0.487,0.627,1,-7.786,1,0.0326,0.525,0,0.356,0.502,166.702,audio_features,3k5OROWCO1y95A0kbzB1U3,spotify:track:3k5OROWCO1y95A0kbzB1U3,https://api.spotify.com/v1/tracks/3k5OROWCO1y95A0kbzB1U3,https://api.spotify.com/v1/audio-analysis/3k5OROWCO1y95A0kbzB1U3,183771,4
782,,,,,,,,,,,,,,,,,,
783,,,,,,,,,,,,,,,,,,
784,,,,,,,,,,,,,,,,,,
785,0.56,0.466,0,-6.465,0,0.0385,0.865,0,0.113,0.324,122.199,audio_features,6s6kTSOh76tC2litBaxcCx,spotify:track:6s6kTSOh76tC2litBaxcCx,https://api.spotify.com/v1/tracks/6s6kTSOh76tC2litBaxcCx,https://api.spotify.com/v1/audio-analysis/6s6kTSOh76tC2litBaxcCx,231749,4
786,,,,,,,,,,,,,,,,,,
787,,,,,,,,,,,,,,,,,,
788,,,,,,,,,,,,,,,,,,
789,,,,,,,,,,,,,,,,,,
790,,,,,,,,,,,,,,,,,,
791,,,,,,,,,,,,,,,,,,
792,0.657,0.619,10,-8.695,1,0.0275,0.136,0,0.148,0.493,129.98,audio_features,4rFhc427aocb0JIGGHeAO2,spotify:track:4rFhc427aocb0JIGGHeAO2,https://api.spotify.com/v1/tracks/4rFhc427aocb0JIGGHeAO2,https://api.spotify.com/v1/audio-analysis/4rFhc427aocb0JIGGHeAO2,184440,4
793,,,,,,,,,,,,,,,,,,
794,,,,,,,,,,,,,,,,,,
795,,,,,,,,,,,,,,,,,,
796,0.776,0.677,6,-6.853,1,0.0427,0.108,0,0.0426,0.97,93.021,audio_features,7sMd8AmgwoHgw674d2oQgB,spotify:track:7sMd8AmgwoHgw674d2oQgB,https://api.spotify.com/v1/tracks/7sMd8AmgwoHgw674d2oQgB,https://api.spotify.com/v1/audio-analysis/7sMd8AmgwoHgw674d2oQgB,185840,4
797,0.569,0.913,10,-3.339,1,0.0455,0.26,6.42e-05,0.393,0.729,133.349,audio_features,4bbB2U69LgoO2DeagGB3Ge,spotify:track:4bbB2U69LgoO2DeagGB3Ge,https://api.spotify.com/v1/tracks/4bbB2U69LgoO2DeagGB3Ge,https://api.spotify.com/v1/audio-analysis/4bbB2U69LgoO2DeagGB3Ge,166000,4
798,,,,,,,,,,,,,,,,,,
799,,,,,,,,,,,,,,,,,,
800,0.517,0.277,5,-12.892,1,0.0353,0.716,0,0.578,0.281,74.839,audio_features,482pOo6IOI0qNNHxkQFEDn,spotify:track:482pOo6IOI0qNNHxkQFEDn,https://api.spotify.com/v1/tracks/482pOo6IOI0qNNHxkQFEDn,https://api.spotify.com/v1/audio-analysis/482pOo6IOI0qNNHxkQFEDn,173813,4
801,0.732,0.864,7,-7.356,1,0.042,0.302,0,0.364,0.985,144.906,audio_features,5DgmemtjCB3OHNDlJENgtu,spotify:track:5DgmemtjCB3OHNDlJENgtu,https://api.spotify.com/v1/tracks/5DgmemtjCB3OHNDlJENgtu,https://api.spotify.com/v1/audio-analysis/5DgmemtjCB3OHNDlJENgtu,145667,4
802,,,,,,,,,,,,,,,,,,
803,,,,,,,,,,,,,,,,,,
804,0.65,0.623,3,-6.528,1,0.0363,0.138,0,0.342,0.295,111.943,audio_features,0ejYGCY0wvDi8je2S4z7Em,spotify:track:0ejYGCY0wvDi8je2S4z7Em,https://api.spotify.com/v1/tracks/0ejYGCY0wvDi8je2S4z7Em,https://api.spotify.com/v1/audio-analysis/0ejYGCY0wvDi8je2S4z7Em,176707,4
805,,,,,,,,,,,,,,,,,,
806,,,,,,,,,,,,,,,,,,
807,,,,,,,,,,,,,,,,,,
808,0.691,0.755,4,-8.368,1,0.0368,0.0803,0,0.0774,0.562,133.108,audio_features,1xw7xAG14MHKXnRoAduLn3,spotify:track:1xw7xAG14MHKXnRoAduLn3,https://api.spotify.com/v1/tracks/1xw7xAG14MHKXnRoAduLn3,https://api.spotify.com/v1/audio-analysis/1xw7xAG14MHKXnRoAduLn3,183113,4
809,0.711,0.833,9,-10.39,1,0.0708,0.325,0.00033,0.152,0.921,77.711,audio_features,3RJ6NDZxwX8fFUMrEdlpW4,spotify:track:3RJ6NDZxwX8fFUMrEdlpW4,https://api.spotify.com/v1/tracks/3RJ6NDZxwX8fFUMrEdlpW4,https://api.spotify.com/v1/audio-analysis/3RJ6NDZxwX8fFUMrEdlpW4,181173,4
810,,,,,,,,,,,,,,,,,,
811,,,,,,,,,,,,,,,,,,
812,,,,,,,,,,,,,,,,,,
813,,,,,,,,,,,,,,,,,,
814,,,,,,,,,,,,,,,,,,
815,0.594,0.811,2,-5.911,1,0.0319,0.284,0,0.0998,0.668,139.112,audio_features,5opXus6JIe9UD94Qk24RYB,spotify:track:5opXus6JIe9UD94Qk24RYB,https://api.spotify.com/v1/tracks/5opXus6JIe9UD94Qk24RYB,https://api.spotify.com/v1/audio-analysis/5opXus6JIe9UD94Qk24RYB,184088,4
816,0.576,0.85,8,-4.499,1,0.0266,0.0774,0,0.304,0.645,139.888,audio_features,4quJ42jnWEbwC9vEtZoLir,spotify:track:4quJ42jnWEbwC9vEtZoLir,https://api.spotify.com/v1/tracks/4quJ42jnWEbwC9vEtZoLir,https://api.spotify.com/v1/audio-analysis/4quJ42jnWEbwC9vEtZoLir,170293,4
817,,,,,,,,,,,,,,,,,,
818,,,,,,,,,,,,,,,,,,
819,,,,,,,,,,,,,,,,,,
820,,,,,,,,,,,,,,,,,,
821,0.358,0.347,2,-9.806,1,0.0282,0.809,0.00413,0.288,0.263,137.943,audio_features,19uTgpvkvKLMaLsjeC9EFr,spotify:track:19uTgpvkvKLMaLsjeC9EFr,https://api.spotify.com/v1/tracks/19uTgpvkvKLMaLsjeC9EFr,https://api.spotify.com/v1/audio-analysis/19uTgpvkvKLMaLsjeC9EFr,186786,4
822,,,,,,,,,,,,,,,,,,
823,0.378,0.711,3,-6.275,1,0.0544,0.691,4.82e-05,0.969,0.274,119.381,audio_features,3W7fbcyAPR7RG6keSrBGGl,spotify:track:3W7fbcyAPR7RG6keSrBGGl,https://api.spotify.com/v1/tracks/3W7fbcyAPR7RG6keSrBGGl,https://api.spotify.com/v1/audio-analysis/3W7fbcyAPR7RG6keSrBGGl,195370,4
824,0.75,0.708,2,-9.071,0,0.0465,0.442,2.49e-05,0.324,0.858,138.382,audio_features,23rmSHMjt1L9JpnCoLOBj7,spotify:track:23rmSHMjt1L9JpnCoLOBj7,https://api.spotify.com/v1/tracks/23rmSHMjt1L9JpnCoLOBj7,https://api.spotify.com/v1/audio-analysis/23rmSHMjt1L9JpnCoLOBj7,169373,4
825,,,,,,,,,,,,,,,,,,
826,,,,,,,,,,,,,,,,,,
827,0.467,0.474,5,-4.769,1,0.0266,0.574,0,0.353,0.375,79.989,audio_features,5e4RkP8WDAiZHH0jeVBO3B,spotify:track:5e4RkP8WDAiZHH0jeVBO3B,https://api.spotify.com/v1/tracks/5e4RkP8WDAiZHH0jeVBO3B,https://api.spotify.com/v1/audio-analysis/5e4RkP8WDAiZHH0jeVBO3B,206280,4
828,0.393,0.878,5,-5.367,0,0.251,0.668,6.6e-06,0.97,0.782,157.486,audio_features,1wlczVgzFWQ1fVcnTOs5ub,spotify:track:1wlczVgzFWQ1fVcnTOs5ub,https://api.spotify.com/v1/tracks/1wlczVgzFWQ1fVcnTOs5ub,https://api.spotify.com/v1/audio-analysis/1wlczVgzFWQ1fVcnTOs5ub,184993,4
829,,,,,,,,,,,,,,,,,,
830,0.268,0.735,2,-7.13,0,0.0918,0.83,3.87e-06,0.952,0.418,128.477,audio_features,6UkYDk7TbcBfO4uorMksKd,spotify:track:6UkYDk7TbcBfO4uorMksKd,https://api.spotify.com/v1/tracks/6UkYDk7TbcBfO4uorMksKd,https://api.spotify.com/v1/audio-analysis/6UkYDk7TbcBfO4uorMksKd,187667,4
831,0.215,0.703,0,-7.261,1,0.106,0.744,0,0.971,0.351,80.161,audio_features,4t8WHQwvHSOXSYnqY9LCo7,spotify:track:4t8WHQwvHSOXSYnqY9LCo7,https://api.spotify.com/v1/tracks/4t8WHQwvHSOXSYnqY9LCo7,https://api.spotify.com/v1/audio-analysis/4t8WHQwvHSOXSYnqY9LCo7,202796,4
832,,,,,,,,,,,,,,,,,,
833,,,,,,,,,,,,,,,,,,
834,0.405,0.726,5,-5.756,1,0.0641,0.16,0,0.978,0.513,120.697,audio_features,1ZsBfH9s7SlmJ5XvX33Lb5,spotify:track:1ZsBfH9s7SlmJ5XvX33Lb5,https://api.spotify.com/v1/tracks/1ZsBfH9s7SlmJ5XvX33Lb5,https://api.spotify.com/v1/audio-analysis/1ZsBfH9s7SlmJ5XvX33Lb5,737507,4
835,0.603,0.747,6,-9.7,1,0.0851,0.604,0,0.161,0.436,137.286,audio_features,1D5JiCspnkQx8L57R3qpAb,spotify:track:1D5JiCspnkQx8L57R3qpAb,https://api.spotify.com/v1/tracks/1D5JiCspnkQx8L57R3qpAb,https://api.spotify.com/v1/audio-analysis/1D5JiCspnkQx8L57R3qpAb,176213,4
836,,,,,,,,,,,,,,,,,,
837,,,,,,,,,,,,,,,,,,
838,0.529,0.637,0,-6.356,1,0.0368,0.49,0,0.105,0.795,191.4,audio_features,0NOLQCkOO2wgEaUR5y1ahK,spotify:track:0NOLQCkOO2wgEaUR5y1ahK,https://api.spotify.com/v1/tracks/0NOLQCkOO2wgEaUR5y1ahK,https://api.spotify.com/v1/audio-analysis/0NOLQCkOO2wgEaUR5y1ahK,186493,4
839,0.668,0.867,9,-2.922,1,0.03,0.292,0,0.157,0.898,121.939,audio_features,4MeBZoCY7TBtMUj3TXOnwx,spotify:track:4MeBZoCY7TBtMUj3TXOnwx,https://api.spotify.com/v1/tracks/4MeBZoCY7TBtMUj3TXOnwx,https://api.spotify.com/v1/audio-analysis/4MeBZoCY7TBtMUj3TXOnwx,178976,4
840,,,,,,,,,,,,,,,,,,
841,,,,,,,,,,,,,,,,,,
842,,,,,,,,,,,,,,,,,,
843,,,,,,,,,,,,,,,,,,
844,,,,,,,,,,,,,,,,,,
845,0.668,0.716,2,-8.898,1,0.0344,0.154,1.62e-05,0.669,0.606,130.815,audio_features,3K0rUw4z0khdNg4MiSIHB4,spotify:track:3K0rUw4z0khdNg4MiSIHB4,https://api.spotify.com/v1/tracks/3K0rUw4z0khdNg4MiSIHB4,https://api.spotify.com/v1/audio-analysis/3K0rUw4z0khdNg4MiSIHB4,208053,4
846,0.372,0.65,0,-7.234,1,0.0373,0.012,0,0.215,0.309,137.118,audio_features,30c8ivbhrT72iIl12Qj5wa,spotify:track:30c8ivbhrT72iIl12Qj5wa,https://api.spotify.com/v1/tracks/30c8ivbhrT72iIl12Qj5wa,https://api.spotify.com/v1/audio-analysis/30c8ivbhrT72iIl12Qj5wa,190380,4
847,,,,,,,,,,,,,,,,,,
848,,,,,,,,,,,,,,,,,,
849,0.458,0.478,9,-10.783,1,0.0328,0.381,9.42e-06,0.0912,0.649,168.5,audio_features,2s0NUFo02OS4aOMBmjczQg,spotify:track:2s0NUFo02OS4aOMBmjczQg,https://api.spotify.com/v1/tracks/2s0NUFo02OS4aOMBmjczQg,https://api.spotify.com/v1/audio-analysis/2s0NUFo02OS4aOMBmjczQg,173387,4
850,,,,,,,,,,,,,,,,,,
851,,,,,,,,,,,,,,,,,,
852,0.329,0.285,2,-9.093,1,0.0277,0.82,0.000485,0.114,0.127,85.711,audio_features,5DeSdxlppND4LAS2OPK9sv,spotify:track:5DeSdxlppND4LAS2OPK9sv,https://api.spotify.com/v1/tracks/5DeSdxlppND4LAS2OPK9sv,https://api.spotify.com/v1/audio-analysis/5DeSdxlppND4LAS2OPK9sv,184347,4
853,,,,,,,,,,,,,,,,,,
854,,,,,,,,,,,,,,,,,,
855,0.573,0.695,5,-5.418,1,0.0245,0.477,0,0.121,0.589,80.333,audio_features,3StkH3LklHrkvDFEbn5k9g,spotify:track:3StkH3LklHrkvDFEbn5k9g,https://api.spotify.com/v1/tracks/3StkH3LklHrkvDFEbn5k9g,https://api.spotify.com/v1/audio-analysis/3StkH3LklHrkvDFEbn5k9g,185293,4
856,,,,,,,,,,,,,,,,,,
857,0.727,0.691,6,-10.991,1,0.0335,0.152,3.37e-06,0.364,0.963,125.731,audio_features,1yd8Y1K3dtaeq4T6y87Lun,spotify:track:1yd8Y1K3dtaeq4T6y87Lun,https://api.spotify.com/v1/tracks/1yd8Y1K3dtaeq4T6y87Lun,https://api.spotify.com/v1/audio-analysis/1yd8Y1K3dtaeq4T6y87Lun,160267,4
858,,,,,,,,,,,,,,,,,,
859,,,,,,,,,,,,,,,,,,
860,,,,,,,,,,,,,,,,,,
861,,,,,,,,,,,,,,,,,,
862,,,,,,,,,,,,,,,,,,
863,,,,,,,,,,,,,,,,,,
864,,,,,,,,,,,,,,,,,,
865,0.621,0.512,9,-10.162,0,0.0273,0.578,0,0.162,0.668,107.925,audio_features,4ugTEPt6yJA38DKqlVTkcU,spotify:track:4ugTEPt6yJA38DKqlVTkcU,https://api.spotify.com/v1/tracks/4ugTEPt6yJA38DKqlVTkcU,https://api.spotify.com/v1/audio-analysis/4ugTEPt6yJA38DKqlVTkcU,197787,4
866,,,,,,,,,,,,,,,,,,
867,0.752,0.847,1,-8.757,1,0.0631,0.233,0,0.141,0.961,143.583,audio_features,0TWaqxvioVlbLIa1mGIN1z,spotify:track:0TWaqxvioVlbLIa1mGIN1z,https://api.spotify.com/v1/tracks/0TWaqxvioVlbLIa1mGIN1z,https://api.spotify.com/v1/audio-analysis/0TWaqxvioVlbLIa1mGIN1z,227840,4
868,,,,,,,,,,,,,,,,,,
869,,,,,,,,,,,,,,,,,,
870,,,,,,,,,,,,,,,,,,
871,,,,,,,,,,,,,,,,,,
872,,,,,,,,,,,,,,,,,,
873,,,,,,,,,,,,,,,,,,
874,,,,,,,,,,,,,,,,,,
875,,,,,,,,,,,,,,,,,,
876,,,,,,,,,,,,,,,,,,
877,0.531,0.327,4,-14.111,1,0.0331,0.788,0.00115,0.0857,0.196,143.988,audio_features,717ng7bkRhm36YIE8FLZdY,spotify:track:717ng7bkRhm36YIE8FLZdY,https://api.spotify.com/v1/tracks/717ng7bkRhm36YIE8FLZdY,https://api.spotify.com/v1/audio-analysis/717ng7bkRhm36YIE8FLZdY,224533,4
878,,,,,,,,,,,,,,,,,,
879,,,,,,,,,,,,,,,,,,
880,0.502,0.492,4,-12.797,0,0.0293,0.401,0.00107,0.272,0.321,139.451,audio_features,0vBkS0Cv9TAqgkaUIrnuXx,spotify:track:0vBkS0Cv9TAqgkaUIrnuXx,https://api.spotify.com/v1/tracks/0vBkS0Cv9TAqgkaUIrnuXx,https://api.spotify.com/v1/audio-analysis/0vBkS0Cv9TAqgkaUIrnuXx,191027,4
881,0.667,0.382,2,-15.684,1,0.0541,0.0949,7.69e-06,0.0682,0.744,105.865,audio_features,2FWghMgjItyOsuip0JKmvN,spotify:track:2FWghMgjItyOsuip0JKmvN,https://api.spotify.com/v1/tracks/2FWghMgjItyOsuip0JKmvN,https://api.spotify.com/v1/audio-analysis/2FWghMgjItyOsuip0JKmvN,155827,4
882,0.659,0.398,0,-13.046,1,0.0361,0.816,6.79e-05,0.269,0.508,118.477,audio_features,7rAPFZ0pSBAurIHK21yAf6,spotify:track:7rAPFZ0pSBAurIHK21yAf6,https://api.spotify.com/v1/tracks/7rAPFZ0pSBAurIHK21yAf6,https://api.spotify.com/v1/audio-analysis/7rAPFZ0pSBAurIHK21yAf6,203918,4
883,,,,,,,,,,,,,,,,,,
884,0.68,0.823,4,-9.323,1,0.0543,0.00565,0.000361,0.118,0.888,145.321,audio_features,23MbJwSXJRfM8rwQ6RUdD5,spotify:track:23MbJwSXJRfM8rwQ6RUdD5,https://api.spotify.com/v1/tracks/23MbJwSXJRfM8rwQ6RUdD5,https://api.spotify.com/v1/audio-analysis/23MbJwSXJRfM8rwQ6RUdD5,185333,4
885,,,,,,,,,,,,,,,,,,
886,,,,,,,,,,,,,,,,,,
887,,,,,,,,,,,,,,,,,,
888,,,,,,,,,,,,,,,,,,
889,0.534,0.91,1,-5.646,1,0.0556,0.355,0,0.383,0.723,132.245,audio_features,6lG65UH64cyVQhsmiV8Ht3,spotify:track:6lG65UH64cyVQhsmiV8Ht3,https://api.spotify.com/v1/tracks/6lG65UH64cyVQhsmiV8Ht3,https://api.spotify.com/v1/audio-analysis/6lG65UH64cyVQhsmiV8Ht3,174573,4
890,,,,,,,,,,,,,,,,,,
891,,,,,,,,,,,,,,,,,,
892,,,,,,,,,,,,,,,,,,
893,,,,,,,,,,,,,,,,,,
894,,,,,,,,,,,,,,,,,,
895,,,,,,,,,,,,,,,,,,
896,,,,,,,,,,,,,,,,,,
897,,,,,,,,,,,,,,,,,,
898,0.625,0.505,6,-8.667,1,0.0286,0.486,0,0.26,0.607,117.995,audio_features,7JZHsMxhcaRKug5kA0DmDE,spotify:track:7JZHsMxhcaRKug5kA0DmDE,https://api.spotify.com/v1/tracks/7JZHsMxhcaRKug5kA0DmDE,https://api.spotify.com/v1/audio-analysis/7JZHsMxhcaRKug5kA0DmDE,181867,4
899,,,,,,,,,,,,,,,,,,
900,,,,,,,,,,,,,,,,,,
901,,,,,,,,,,,,,,,,,,
902,,,,,,,,,,,,,,,,,,
903,,,,,,,,,,,,,,,,,,
904,,,,,,,,,,,,,,,,,,
905,,,,,,,,,,,,,,,,,,
906,,,,,,,,,,,,,,,,,,
907,,,,,,,,,,,,,,,,,,
908,0.549,0.846,9,-5.182,1,0.0569,0.384,0,0.128,0.933,97.898,audio_features,1d9NXqULwsBqqdUx4Nvnl4,spotify:track:1d9NXqULwsBqqdUx4Nvnl4,https://api.spotify.com/v1/tracks/1d9NXqULwsBqqdUx4Nvnl4,https://api.spotify.com/v1/audio-analysis/1d9NXqULwsBqqdUx4Nvnl4,208107,4
909,,,,,,,,,,,,,,,,,,
910,,,,,,,,,,,,,,,,,,
911,0.6,0.514,0,-6.661,1,0.0254,0.669,2.67e-05,0.104,0.434,130.004,audio_features,6la8jCMq0u5ZVJMTqtjjko,spotify:track:6la8jCMq0u5ZVJMTqtjjko,https://api.spotify.com/v1/tracks/6la8jCMq0u5ZVJMTqtjjko,https://api.spotify.com/v1/audio-analysis/6la8jCMq0u5ZVJMTqtjjko,229987,4
912,0.64,0.834,2,-9.413,1,0.0534,0.278,0,0.0459,0.971,173.565,audio_features,0Azn2vpP3Sbs8qAG8e1KUc,spotify:track:0Azn2vpP3Sbs8qAG8e1KUc,https://api.spotify.com/v1/tracks/0Azn2vpP3Sbs8qAG8e1KUc,https://api.spotify.com/v1/audio-analysis/0Azn2vpP3Sbs8qAG8e1KUc,158440,4
913,,,,,,,,,,,,,,,,,,
914,,,,,,,,,,,,,,,,,,
915,,,,,,,,,,,,,,,,,,
916,,,,,,,,,,,,,,,,,,
917,,,,,,,,,,,,,,,,,,
918,0.703,0.825,5,-5.495,0,0.0314,0.0343,0,0.611,0.794,124.765,audio_features,2N2mRcSRtluXtCBV8BxiGc,spotify:track:2N2mRcSRtluXtCBV8BxiGc,https://api.spotify.com/v1/tracks/2N2mRcSRtluXtCBV8BxiGc,https://api.spotify.com/v1/audio-analysis/2N2mRcSRtluXtCBV8BxiGc,177200,4
919,,,,,,,,,,,,,,,,,,
920,,,,,,,,,,,,,,,,,,
921,,,,,,,,,,,,,,,,,,
922,,,,,,,,,,,,,,,,,,
923,,,,,,,,,,,,,,,,,,
924,0.634,0.439,6,-14.653,1,0.05,0.079,0.000221,0.188,0.727,87.057,audio_features,0EOdowktdF7kczBbqstCfF,spotify:track:0EOdowktdF7kczBbqstCfF,https://api.spotify.com/v1/tracks/0EOdowktdF7kczBbqstCfF,https://api.spotify.com/v1/audio-analysis/0EOdowktdF7kczBbqstCfF,249867,4
925,,,,,,,,,,,,,,,,,,
926,0.773,0.817,9,-5.677,0,0.0391,0.0503,0.00602,0.147,0.841,139.923,audio_features,4162ukGloFryXqeHM4y4Ha,spotify:track:4162ukGloFryXqeHM4y4Ha,https://api.spotify.com/v1/tracks/4162ukGloFryXqeHM4y4Ha,https://api.spotify.com/v1/audio-analysis/4162ukGloFryXqeHM4y4Ha,167440,4
927,,,,,,,,,,,,,,,,,,
